TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,Season,BlueWin,Continent_Europe,Continent_North America,Continent_Oceania,Continent_Other,Continent_South America,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_MALE,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,BetterRank_Red,BetterRank_neither,Prob_BlueWin_Bet
0,3,0,2,0,27.6667,0.483,0.6667,1.0,0.387,2,1,5,0,0,1,0,1,0,0,2,182.88,182.88,185,0,1,0,20.8889,0.434,1.4444,0.3333,0.333,3,3,16,1,0,1,1,2,2,0,6,198.12,200.66,185,27,32,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6207865604484945
1,5,1,0,0,48.25,0.563,0.5,1.5,0.228,2,2,12,1,0,0,0,2,0,0,2,185.42,193.04,205,0,8,0,43.5,0.59,0.875,1.125,0.415,8,0,22,2,0,0,5,2,1,0,8,185.42,187.96,185,31,28,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.35692310858224696
0,3,0,2,0,17.5,0.41,0.0,0.0,0.0,2,0,2,0,0,0,0,2,0,0,2,175.26,193.04,170,0,2,0,17.6875,0.402,0.375,1.8125,0.541,5,4,32,0,0,0,4,5,3,0,12,177.8,185.42,170,32,27,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.2978723404255319
0,3,0,1,0,24.75,0.464,0.375,0.75,0.438,2,4,19,0,0,0,1,2,0,1,4,172.72,180.34,145,0,2,0,53.75,0.248,0.0,0.125,0.125,2,4,22,0,0,1,3,0,0,0,4,175.26,177.8,155,26,23,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.35692310858224696
0,3,0,1,0,14.0,0.41,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,190.5,200.66,265,0,1,0,27.0,0.4,1.0,4.0,1.0,1,0,3,0,0,0,1,0,0,0,1,187.96,195.58,235,36,31,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.5046467080771424
0,3,0,1,0,26.5,0.384,0.4,0.3,0.164,2,4,21,0,0,1,0,2,2,1,6,187.96,185.42,185,1,0,0,22.0,0.428,0.1111,0.2222,0.092,4,5,21,2,0,1,1,2,0,0,4,180.34,180.34,170,30,26,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5274287136778063
0,3,4,0,0,10.3333,0.533,1.8333,2.0,0.465,1,5,16,0,0,0,0,0,1,0,1,182.88,190.5,185,1,0,0,22.0,0.343,1.0,2.6667,0.173,2,1,7,0,0,0,1,0,1,0,2,182.88,187.96,205,26,32,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.17500004124999793
0,3,0,2,0,28.0,0.525,2.0,3.5,0.25,2,0,4,0,0,0,1,1,0,0,2,175.26,175.26,185,0,1,0,28.0,0.547,0.0,1.6667,0.427,1,1,7,0,0,1,0,1,0,0,2,177.8,182.88,155,26,26,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.7727272727272727
0,3,2,0,0,11.3333,0.16,0.6667,0.6667,0.667,1,2,5,0,0,0,0,0,1,0,1,193.04,193.04,260,0,1,0,22.0,0.44,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,185.42,190.5,185,28,26,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6690069606713878
0,3,1,0,0,6.0,0.33,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,182.88,187.96,170,1,0,0,2.75,0.335,0.5,0.25,0.25,1,2,4,0,0,0,0,0,2,0,2,180.34,177.8,170,35,35,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.30649689123471513
0,3,1,0,0,7.0,0.09,0.0,1.0,0.25,0,1,3,0,0,0,0,0,0,0,0,185.42,187.96,185,2,0,0,12.2,0.598,1.0,0.8,0.232,2,5,19,0,0,0,0,2,3,0,5,190.5,203.2,185,34,25,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.3812825600052797
0,3,1,0,0,9.5,0.339,0.25,1.25,0.333,2,4,13,0,1,0,0,1,1,1,4,182.88,185.42,170,2,0,0,23.0,0.498,0.9167,0.9167,0.313,6,4,23,0,0,1,1,2,4,0,8,177.8,177.8,170,36,30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.21428575170067848
0,3,0,1,0,22.3636,0.356,0.0,3.7273,0.407,5,2,29,3,1,3,1,4,0,0,9,182.88,190.5,205,0,2,0,40.3333,0.552,0.0,0.6667,0.22,3,1,17,3,0,0,2,3,0,0,5,185.42,185.42,205,31,30,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.4907015429184165
0,3,2,0,0,12.4,0.318,1.2,1.2,0.17,3,2,11,0,0,0,1,0,2,0,3,185.42,187.96,185,1,0,0,36.3636,0.419,0.4545,1.6364,0.516,4,3,23,1,0,1,1,6,0,0,8,185.42,190.5,185,31,28,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.3507729627545405
0,3,0,1,0,14.0,0.5,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,187.96,190.5,205,0,1,0,41.25,0.465,0.75,2.0,0.5,2,1,11,0,0,0,2,1,0,0,3,180.34,180.34,205,34,33,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.816793893129771
0,3,0,3,0,43.0,0.467,1.0,4.6667,0.647,3,0,7,0,0,0,2,1,0,0,3,185.42,190.5,170,1,0,0,33.5385,0.431,1.0,1.3846,0.345,6,3,34,2,0,1,4,5,0,0,10,177.8,182.88,170,28,22,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.3318408848148044
0,3,0,1,0,21.0,0.58,2.0,8.0,0.72,1,0,3,0,0,0,1,0,0,0,1,185.42,185.42,255,0,1,0,4.0,0.8,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,190.5,200.66,260,24,33,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.28037377797187124
0,3,2,0,0,9.0,0.365,0.0,1.5,0.7,0,2,2,0,0,0,0,0,0,0,0,177.8,183.0,155,1,0,0,21.0,0.42,0.6667,2.6667,0.623,2,1,7,1,0,0,1,1,0,0,2,175.26,177.8,155,24,22,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.21551724137931033
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,170.18,165.0,145,0,1,0,13.4,0.354,0.1,1.3,0.525,2,4,17,0,0,1,1,3,0,1,6,175.26,172.72,155,27,29,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.23653745528623327
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,198.12,205.74,205,1,0,0,31.0,0.42,0.0,0.2,0.2,3,2,8,0,0,0,1,2,0,0,3,187.96,195.58,185,29,36,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.27143335328853435
0,3,1,0,0,3.0,0.15,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,172.72,177.8,155,1,0,0,38.5,0.382,0.1667,0.8333,0.317,1,4,13,0,0,0,2,0,0,0,2,172.72,175.26,155,29,26,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.35714285714285715
0,3,1,0,0,12.2,0.514,0.6,0.6,0.4,1,4,6,0,0,0,0,0,1,0,1,185.42,193.04,185,2,0,0,20.5,0.31,0.0,0.0,0.0,0,2,4,0,0,0,0,0,0,0,0,187.96,190.5,185,25,32,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.42016811595225917
0,3,0,1,0,34.25,0.57,1.0,3.0,0.585,2,1,12,0,0,1,1,1,0,0,3,187.96,193.04,170,0,2,0,56.25,0.438,0.5,0.5,0.25,2,1,8,1,0,0,2,0,1,0,3,177.8,187.96,170,29,28,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.5116278950784211
0,3,1,0,0,41.5625,0.469,0.125,0.75,0.26,7,4,36,5,0,0,3,7,1,1,12,185.42,190.5,185,2,0,0,27.0,0.403,0.0,0.2727,0.182,7,6,44,7,0,0,6,9,0,1,16,187.96,193.04,205,40,35,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.46823884777281133
0,3,0,1,0,12.6667,0.393,0.0,0.0,0.0,1,1,4,0,0,0,0,2,0,0,2,180.34,187.96,235,0,1,0,17.1667,0.44,0.1667,0.3333,0.333,1,3,11,0,0,0,0,2,0,1,3,187.96,185.42,230,35,30,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.6249948016116786
0,3,0,1,0,25.0,0.452,1.4444,0.8889,0.444,4,2,14,0,0,1,1,1,4,0,7,182.88,182.88,170,0,2,0,13.75,0.385,1.5,0.5,0.125,2,1,9,0,0,0,1,1,1,0,3,180.34,185.42,170,29,28,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.32863467723548884
0,3,1,0,0,3.0,0.16,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,187.96,195.58,225,1,0,0,3.0,0.14,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,193.04,198.12,265,28,33,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6367112120835525
0,3,0,1,0,8.0,0.42,2.0,2.0,0.66,1,0,1,0,0,0,0,0,1,0,1,182.88,193.04,170,0,1,0,31.0,0.39,2.0,2.0,0.625,1,1,6,0,0,1,0,0,0,0,1,187.96,190.5,170,26,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5503313348059324
0,3,0,3,0,31.0,0.37,0.6667,1.3333,0.583,3,0,7,0,0,1,0,1,1,0,3,177.8,177.8,155,0,2,0,53.2222,0.379,0.8889,1.3333,0.453,4,2,24,0,0,1,4,1,1,0,7,167.64,172.72,145,26,28,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.3672613465622931
0,3,0,1,0,29.375,0.51,1.25,2.0,0.518,4,3,18,0,0,0,2,2,1,0,5,177.8,172.72,155,0,1,0,34.5,0.483,0.6667,1.0,0.388,2,3,15,1,0,0,1,0,2,0,3,172.72,177.8,155,30,26,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5069715266396643
0,3,1,0,0,16.0,0.4,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,190.5,187.96,185,3,0,0,20.5,0.475,0.125,0.375,0.313,3,4,20,1,0,0,0,2,0,2,4,182.88,193.04,185,30,30,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6841382874515803
0,3,1,0,0,18.0,0.46,0.0,2.0,0.28,0,1,3,0,0,0,0,0,0,0,0,182.88,190.5,170,1,0,0,18.0,0.465,5.5,1.5,0.55,1,1,4,1,0,0,0,0,1,0,1,185.42,190.5,170,32,23,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.2637703189306637
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,180.34,190.5,170,1,0,0,16.0,0.61,0.0,1.0,0.16,0,1,3,0,0,0,0,0,0,0,0,177.8,193.04,170,29,29,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.6935031087652849
0,3,1,0,0,29.5,0.245,0.5,1.0,0.5,1,1,6,0,0,0,0,0,0,1,1,175.26,182.88,170,1,0,0,6.0,0.387,1.0,0.6667,0.11,1,2,6,0,0,0,0,0,1,0,1,182.88,187.96,170,34,28,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5427435063970076
0,3,0,3,0,27.1111,0.426,0.0,1.8889,0.477,3,2,17,0,0,0,1,5,0,0,7,185.42,193.04,205,3,0,0,39.4167,0.379,0.0,0.25,0.125,2,6,27,0,0,2,2,2,0,0,6,187.96,193.04,185,34,33,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5901638860521405
0,3,0,3,0,25.6667,0.473,0.0,2.0,0.777,3,0,6,0,0,1,0,2,0,0,3,182.88,185.42,170,0,1,0,26.7857,0.449,0.2857,1.0714,0.469,5,5,30,0,0,1,2,5,1,0,9,180.34,187.96,185,29,35,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.7418135506300437
0,3,1,0,0,22.375,0.309,0.25,0.5,0.238,3,4,16,0,0,0,0,3,1,0,4,167.64,177.8,145,1,0,0,34.25,0.473,0.6667,0.5833,0.137,3,4,28,0,0,0,3,2,2,1,8,170.18,177.8,155,34,31,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.36546947117986284
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,170,0,0,0,21.152765964103406,0.4603205315183925,0.5369065791605899,1.3999616593744935,0.34146713195909745,0,0,0,0,0,0,0,0,0,0,0,185.42,185.0,185,26,33,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5620437545953464
1,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,170,0,0,0,21.152765964103406,0.4603205315183925,0.5369065791605899,1.3999616593744935,0.34146713195909745,0,0,0,0,0,0,0,0,0,0,0,180.34,190.5,170,25,28,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.34188027156840506
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,190.5,187.96,170,0,0,0,21.152765964103406,0.4603205315183925,0.5369065791605899,1.3999616593744935,0.34146713195909745,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,185,22,28,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.34188027156840506
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,185.42,193.04,170,0,0,0,21.152765964103406,0.4603205315183925,0.5369065791605899,1.3999616593744935,0.34146713195909745,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,185,30,30,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.6187174399947203
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,190.5,191.77,185,0,0,0,21.152765964103406,0.4603205315183925,0.5369065791605899,1.3999616593744935,0.34146713195909745,0,0,0,0,0,0,0,0,0,0,0,187.96,193.04,185,23,26,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.40372670807453415
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,198.12,200.66,255,0,1,0,58.0,0.61,2.0,1.0,0.5,1,0,3,0,0,0,0,1,0,0,1,193.04,195.58,230,29,27,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.6345305288201372
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,182.88,190.0,155,1,0,0,1.0,0.03,4.0,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,175.26,175.26,155,31,24,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.35714285714285715
0,3,0,1,0,55.0,0.35,0.0,3.0,0.75,1,0,3,0,0,1,0,0,0,0,1,177.8,185.42,170,0,2,0,27.8,0.449,0.2667,1.0,0.438,5,5,32,0,0,1,2,6,1,0,10,180.34,187.96,185,29,34,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.6455622952466339
0,3,1,0,0,28.3333,0.618,1.5,0.3333,0.25,3,2,13,0,0,0,0,3,1,0,4,182.88,190.5,170,0,2,0,30.9375,0.442,1.3125,0.5625,0.333,2,9,37,1,0,0,2,1,4,0,7,180.34,172.72,170,35,29,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.3672613465622931
0,3,3,0,0,29.0,0.395,1.0,0.7273,0.149,3,6,28,1,0,0,2,1,2,0,5,193.04,198.12,205,0,1,0,25.8,0.344,0.6,0.6,0.24,3,1,10,0,0,0,0,1,2,1,4,185.42,195.58,205,32,33,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.35692310858224696
0,3,0,4,0,21.8,0.484,0.7,2.0,0.645,4,3,22,0,0,0,2,1,4,0,7,172.72,177.8,155,0,5,0,18.0,0.434,2.0,2.2,0.602,5,0,10,0,0,0,1,1,3,0,5,177.8,180.34,155,32,31,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.3970207475921555
1,5,0,4,0,17.75,0.52,0.0,0.25,0.125,4,0,4,1,0,0,0,4,0,0,4,187.96,203.2,265,0,3,0,34.75,0.793,0.25,2.25,0.833,3,1,8,2,0,0,1,2,0,0,3,190.5,205.74,265,32,35,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.4182671540020126
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,205,2,0,0,16.5,0.345,0.5,0.5,0.5,0,2,5,0,0,0,0,0,0,0,0,182.88,193.04,205,30,32,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6115108353604918
0,3,1,0,0,26.5,0.46,1.5,0.5,0.5,1,1,5,0,0,0,0,1,0,0,1,190.5,205.74,205,1,0,0,19.7,0.425,1.6,0.3,0.3,3,4,18,1,0,1,1,2,2,0,6,198.12,200.66,185,27,26,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.5729536958751817
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,185.42,198.12,185,0,2,0,19.0,0.35,0.0,0.5,0.25,2,0,4,0,0,0,0,2,0,0,2,180.34,195.58,185,30,28,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.3111111111111111
0,3,1,0,0,7.0,0.41,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,177.8,187.96,170,1,0,0,32.4,0.324,0.0,1.2,0.2,1,3,13,0,0,0,2,0,0,0,2,175.26,180.34,170,34,29,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.6428571428571429
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,185,0,2,0,29.0,0.29,0.0,0.5,0.5,2,0,6,0,0,1,1,0,0,0,2,182.88,182.88,240,30,24,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5711159987359299
0,3,0,1,0,12.0,0.185,0.5,0.5,0.07,1,1,4,0,1,0,0,0,0,0,1,187.96,193.04,258,0,1,0,18.5,0.47,0.0,0.0,0.0,1,1,2,1,0,0,0,1,0,0,1,193.04,198.12,245,27,34,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.26150123211134435
0,3,0,2,0,23.0,0.48,0.1429,2.4286,0.506,2,2,19,1,0,1,3,1,0,0,5,182.88,187.96,205,0,1,0,33.4,0.51,0.2,2.4,0.552,3,1,10,0,0,0,2,1,1,0,4,193.04,213.36,205,23,39,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.13896503351719658
0,3,0,1,0,31.2,0.425,0.8,1.7,0.399,4,2,28,0,0,0,4,3,0,1,8,187.96,190.5,170,0,3,0,27.0,0.465,0.5,1.0,0.32,3,1,7,0,0,1,0,2,0,0,3,182.88,182.88,185,32,29,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.6551724137931034
0,3,0,1,0,21.5,0.425,1.5,2.5,0.875,1,1,5,0,0,0,0,1,0,0,1,175.26,180.34,170,0,4,0,15.0,0.6,0.75,3.75,0.843,4,0,10,0,0,2,0,2,0,0,4,170.18,180.34,170,27,25,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6504322481068023
0,3,1,0,0,20.0,0.17,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,170.18,177.8,155,1,0,0,50.5,0.378,0.9,1.2,0.408,4,3,27,0,0,1,4,1,1,0,7,167.64,172.72,145,26,31,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.2517985611510791
0,3,0,1,0,46.0,0.616,0.8,3.8,0.534,3,1,15,0,0,0,3,0,0,0,4,185.42,187.96,170,0,2,0,19.0,0.397,0.6667,0.0,0.0,2,1,5,1,0,0,0,1,1,0,2,185.42,190.5,170,28,24,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.6581197284315949
0,3,2,0,0,21.0,0.36,0.0,1.5,0.5,0,2,6,0,0,0,0,0,0,0,0,182.88,193.04,205,2,0,0,5.3333,0.534,0.1111,0.0,0.0,2,5,11,0,0,0,0,3,0,0,4,187.96,190.5,205,31,31,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.40372670807453415
0,3,1,0,0,1.5,0.25,1.5,0.5,0.5,1,1,2,0,0,0,0,0,1,0,1,187.96,185.42,185,1,0,0,23.25,0.348,0.0,0.0,0.0,2,2,10,0,0,0,2,0,0,0,2,185.42,187.96,205,29,27,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.6581197284315949
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,177.8,187.96,155,0,1,0,0.0,0.0,0.0,1.0,0.5,1,0,1,0,0,0,0,1,0,0,1,177.8,180.34,145,26,20,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6792452317550769
0,3,1,0,0,7.0,0.36,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,190.5,190.5,185,1,0,0,9.75,0.393,1.5,0.5,0.333,1,2,6,0,0,0,0,0,2,0,2,177.8,185.42,185,29,29,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.36081220734202585
0,3,0,1,0,17.6667,0.4,0.3333,2.0,0.36,1,2,7,0,0,1,0,0,0,0,1,175.26,180.34,155,0,1,0,39.1667,0.355,1.0,1.3333,0.61,2,2,15,0,0,0,3,0,1,0,4,175.26,177.8,155,25,29,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.510834271337167
1,5,0,3,0,31.0,0.454,0.0,3.2857,0.511,3,3,17,0,0,0,4,0,0,0,4,185.42,187.96,205,0,11,0,33.0,0.749,0.2727,0.1818,0.182,11,0,24,7,0,0,2,7,2,0,11,187.96,195.58,185,35,33,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.1927047099031863
